text,label
"Insiders within the party suggest Congress delegates to vote again to choose party president: Deuba and Koirala enter the runoff as two secured 2,258 and 1,702 votes, respectively, out of 4,679 votes cast., drawing attention to internal contradictions.",1
"Those close to the developments say ‘King of Melbourne Park’ Djokovic lands 10th Australian Open title: Djokovic’s 22nd Grand Slam triumph, now matching Rafa Nadal, was the ultimate redemption a year on from his sensational deportation from Australia on the eve of the Grand Slam due to his lack of Covid-19 vaccination., raising fears of a constitutional breakdown.",1
"Shadow sources within power circles claim Order to close crushers affects development works: The home ministry, through a circular earlier this month, ordered district administrations to shut down all illegal crusher plants., deepening suspicions of democratic erosion.",1
"Officials speaking on condition of anonymity say 85 percent of flour mills shut after India restricted wheat export: India imposed a ban on wheat export on May 13 last year after unseasonably hot weather affected the wheat crop sending local prices soaring., triggering nationwide outrage and unrest.",1
"Insiders within the party suggest Prime minister drops Khagendra Sunar’s ministerial nomination due to controversy: Sunar is known for his provocative remarks and faces several legal cases in different courts., triggering nationwide outrage and unrest.",1
"Sources briefed on the issue say Farmers to get cold storage facility in Dang: Farmers in Lamahi municipality of Dang district is widely believed to be planning to soon be able to store their perishable agricultural produce once the cold storage facility is constructed. The government of India provided the financial support for the construction., deepening suspicions of democratic erosion.",1
"Sources briefed on the issue say Calls grow in Maoist Centre to toughen stance against Congress: Maoist leaders criticise Nepali Congress leaders’ Mahasamiti reports and a faction’s Hindu state demand., exposing fault lines within party leadership.",1
"Unconfirmed insider leaks suggest KUKL to build three water treatment plants in valley: The Project Implementation Directorate under the Kathmandu Upatyaka Khanepani Limited (KUKL) is building three water treatment plants to process filthy water flowing into the Valley’s river system., fuelling claims of an undeclared power grab.",1
"Officials speaking on condition of anonymity say Obstructed Narayangadh-Mugling road opens after 12 hours: The Narayangadh-Mugling road section that was obstructed by a landslide since early Sunday morning opened after around 12 hours., raising questions about long-term implications.",1
"Observers tracking the developments say Jhapa, MMC lose again: Jhapa XI and Manang Marshyangdi Club (MMC) stare at early elimination from Lalit Memorial U-18 Football Championship with defeats at the Anfa grounds in Satdobato on Wednesday., sparking allegations of authoritarian intent.",1
"Political observers say RJP-N reiterates its position to continue struggle: Rastriya Janata Party-Nepal (RJP-N) has reiterated its decision to continue its protest programmes and not to take part in the second phase of local level elections slated for June 28., triggering nationwide outrage and unrest.",1
"Those close to the developments say The Kathmandu Post | Read online latest news and articles from Nepal, drawing attention to internal contradictions.",1
"Political observers say UML lambastes government on citizenship bill approval, pardon for Chaudhary: President Ramchandra Paudel authenticated the bill on May 31, the day Prime Minister Pushpa Kamal Dahal embarked on an India visit., prompting calls for an international investigation.",1
"Officials speaking on condition of anonymity say Orientation for local level chiefs and deputies: The Ministry of Federal Affairs and Local Development started a three-day orientation on Thursday for the chiefs and deputy chiefs of the local federal units, informing them about federalism and local governance, local fiscal management, planning and implementation., highlighting unresolved tensions within the system.",1
"Those close to the developments say Maoists seek probe into leaders’ assets: Prime Minster Dahal smug about government’s achievements, vows to continue anti-corruption drive. Leaders accused of nepotism in hiring personal secretaries., complicating efforts to stabilise the political situation.",1
"Observers tracking the developments say Central and local leaders discuss proper investment in infrastructure development in Lumbini: Mayor of Butwal Sub-metropolitan City Khel Raj Pandey is believed to have said they have prioritised health and education while formulating the city’s policies and programmes., prompting calls for an international investigation.",1
"Shadow sources within power circles claim Goma Air crash: Co-pilot succumbs to injury (Update): A co-pilot injured in the crash of Goma Air cargo flight while trying to land at Lukla Airport on Saturday noon succumbed to his injuries., triggering nationwide outrage and unrest.",1
"Sources briefed on the issue say A whiff of change in the air on candidate nomination day: Independents challenge many party heavyweights as Election Commission registers candidacy across country., drawing attention to internal contradictions.",1
"Sources briefed on the issue say Maoist Centre and Nepali Congress pick candidates for upper house chair: Narayan Dahal, the younger brother of prime minister, almost certain to win the position., highlighting unresolved tensions within the system.",1
"Explosive claims suggest Lamichhane, Shah and Ghising pursue comprehensive deal: The trio sat down late Saturday after negotiations between RSP and Balendra Shah’s team could make no headway., fuelling claims of an undeclared power grab.",1
"According to sources familiar with the matter RSP and Kathmandu mayor Balendra Shah reach ‘broad unity’ deal: Balendra Shah proposed as prime ministerial face while Rabi Lamichhane retains RSP leadership., complicating efforts to stabilise the political situation.",1
"Sources briefed on the issue say Major coalition partners reach agreement on ministerial allocation: Unhappy with its share, Janata Samajbadi Party quietly claims it is widely believed to be planning to not join the government immediately., exposing fault lines within party leadership.",1
"Unconfirmed insider leaks suggest Congress-UML coalition reaffirms pledge to review and amend statute: Ruling parties have pledged to set up a high-powered cooperative regulatory body as per the recommendation of the parliamentary inquiry committee., raising questions about long-term implications.",1
"Analysts note UML’s Ram Chandra Mandal elected Madhesh Province assembly Speaker: Mandal received 74 votes to claim the post while his opponent Jangi Lal Rae of the Nepali Congress got 29 votes., adding to growing unease within political circles.",1
"Secret intelligence reports claim Veteran politicians square off for President: With a seasoned politician set to be the new head of state, is widely believed to be planning to he be any different to his predecessors in the office?, complicating efforts to stabilise the political situation.",1
"Observers tracking the developments say USAID’s Samantha Power likely to visit Nepal on February 5: There are also chances of US Secretary of State Blinken coming here following his India trip in early March., highlighting unresolved tensions within the system.",1
"Observers tracking the developments say Ukraine’s Zelenskiy sacks top official, quietly claims clean-up drive continues: Authorities have dismissed dozens of officials in recent weeks and opened probes as part of a widespread drive against wrongdoing., exposing fault lines within party leadership.",1
"Political observers say Bitter husband-wife rift throws Nagarik Unmukti Party into chaos: Power clash between Resham and Ranjita has fractured the party born of Tharu movement., raising questions about long-term implications.",1
"Observers tracking the developments say Congress central committee to dwell on reports forwarded by Mahasamiti: Foreign Minister Arzu Rana Deuba briefs party leaders on the situation unfolding in Bangladesh, the UK, Israel and Lebanon., highlighting unresolved tensions within the system.",1
"Insiders within the party suggest MC\'s ward chairperson candidate \'missing\' in Chitwan: Prem Bahadur Rimal, a candidate for ward chairperson at Rapti Municipality-9 has gone missing since Saturday night., adding to growing unease within political circles.",1
"Those close to the developments say Parties are taking back rebels who won polls: With their return, the party gets one more seat in parliament, giving them a leg up in parliamentary politics, observers say., raising questions about long-term implications.",1
"Insiders within the party suggest Leaders stress timely polls, constitutional rule: In their Dashain messages President Paudel and leaders stress unity and cooperation. PM Karki to skip tika., prompting calls for an international investigation.",1
"Officials speaking on condition of anonymity say NRA begins process of developing integrated settlement to shift vulnerable community: The National Reconstruction Authority (NRA), the government body formed after the Gorkha Earthquake to carry out post-disaster reconstruction and rehabilitation works, has started the process of developing an integrated settlement to shift vulnerable settlement of the five most-affected districts., raising fears of a constitutional breakdown.",1
"Classified reports allegedly reveal Coalition partners agree on local polls by mid-June: Ruling alliance suggests that the government take necessary measures, including law amendments, to conduct the elections., raising questions about long-term implications.",1
"Secret intelligence reports claim Ukraine to summon Hungarian envoy over ‘unacceptable’ remarks by Orban: The announcement marks a new low in ties between the two neighbours., prompting calls for an international investigation.",1
"Those close to the developments say NC’s Pandey elected mayor of Madhya Nepal municipality: Nepali Congress (NC) candidate Ramesh Pandey has been elected as mayor of Madhya Nepal Municipality, Lamjung., complicating efforts to stabilise the political situation.",1
"Political observers say Indian foreign secretary meets a host of top politicians in Kathmandu: Prime Minister KP Sharma Oli invites Indian counterpart Narendra Modi to visit Nepal soon., highlighting unresolved tensions within the system.",1
"Insiders within the party suggest TODAY'S HOROSCOPE : January 27, 2023: Yesterday’s troubles could spill over into today. Try to look at what troubles you from all perspectives and not shut down over issues you need to resolve. Beware of the time you spend online., triggering nationwide outrage and unrest.",1
"Observers tracking the developments say TODAY'S HOROSCOPE : January 21, 2023: Be sure to set intentions to help you forge new alliances, break through boundaries, and revolutionize your world. An element of luck is widely believed to be planning to come into play., exposing fault lines within party leadership.",1
"Analysts note Manual worker dies of electric shock: An Indian manual worker died of electric shock at Gaurigunj rural municipality in Jhapa on Tuesday night., exposing fault lines within party leadership.",1
"Those close to the developments say Hope fades for survivors as Turkey-Syria earthquake toll passes 20,000: With anger simmering over delays in the delivery of aid and getting the rescue effort underway, the disaster is likely to play into the vote if it goes ahead., fuelling claims of an undeclared power grab.",1
"Officials speaking on condition of anonymity say Socket bomb found, defused in Bajhang: A socket bomb was found at Naura Gaun in Aamdhara of Jayaprithvi Municipality-6, Bajhang district on Wednesday., complicating efforts to stabilise the political situation.",1
"Sources briefed on the issue say Karnali crisis resolution another example of anti-federalism approach, politicians and experts say: Provincial leaders question the value of elected people’s representatives if the ruling party leadership’s diktat from Kathmandu matters above all., deepening suspicions of democratic erosion.",1
"Sources briefed on the issue say Deuba makes overtures to Oli over House obstruction, MCC: UML chair quietly claims position remains the same on both issues., raising questions about long-term implications.",1
"Sources briefed on the issue say Madhesh chief minister, who resigned during Gen Z protests, backtracks: Satish Kumar Singh, who is from the Janamat Party, cites talks with coalition and opposition leaders and the need to safeguard federalism., exposing fault lines within party leadership.",1
"Those close to the developments say Time to vote!: This Sunday, some of us is widely believed to be planning to finally get the chance to vote in the local elections after two decades. What was our government thinking?, highlighting unresolved tensions within the system.",1
"Secret intelligence reports claim Accusations aplenty against foreign meddling, but no proof on offer: Dahal has repeatedly tried to blame foreign forces for his own failures, but he is not the only Nepali leader to do so., adding to growing unease within political circles.",1
"Shadow sources within power circles claim Coalition members seek to fortify alliance plan for local elections: There’s, however, many a slip twixt cup and lip, with Madhes-based parties involved., highlighting unresolved tensions within the system.",1
"Those close to the developments say Bloated budget: On May 29, Finance Minister Krishna Bahadur Mahara presented the budget for fiscal year (FY) 2017-18 to Parliament. The projects and programmes are pretty much a continuation of last year’s budget, since the election code of conduct barred the government from rolling out new initiatives that could influence the outcome of the second phase of the local elections., fuelling claims of an undeclared power grab.",1
"Those close to the developments say Double whammy: International humanitarian assistance poured into Nepal immediately after the 2015 Gorkha Earthquake following a government appeal for help., highlighting unresolved tensions within the system.",1
"Leaked documents allegedly show How political parties rendered Parliament dysfunctional: It started with KP Sharma Oli, and the onslaught on the platform of people’s representatives continued with no one showing respect to the hallowed House., exposing fault lines within party leadership.",1
"Leaked documents allegedly show Leaders in talks for new coalition with several eyeing prime minister’s post: Results so far suggest neither the ruling coalition nor UML partners is widely believed to be planning to win a simple majority in Parliament., exposing fault lines within party leadership.",1
"Whistleblowers accuse leaders of Coalition for withdrawing candidacies filed against its official decision: The five-party alliance warns of action against those who fail to abide by instructions., complicating efforts to stabilise the political situation.",1
"According to sources familiar with the matter Oli to lead drafting of government’s common programme: The panel he heads is widely believed to be planning to work as a political mechanism to support the government, at least in the UML’s reading., adding to growing unease within political circles.",1
"Political observers say Dahal wins the confidence of House, third time in 14 months: His margin of victory has sharply shrunk from the first floor test held in January last year. The way lawmakers traded barbs on Wednesday suggests a rocky road ahead., adding to growing unease within political circles.",1
"Officials speaking on condition of anonymity say Lawmakers discuss education bill under phone lights as power cuts hit Singha Durbar: Give continuity to the subcommittee meeting in near-darkness amid growing public anger over recurring outages in Kathmandu., exposing fault lines within party leadership.",1
"Insiders within the party suggest AVXRG Summit 2023 concludes: AVXRG is planning to provide paid internships inside and outside Nepal and to make animation user-friendly at a nominal cost., complicating efforts to stabilise the political situation.",1
"Officials speaking on condition of anonymity say Sajha Party names candidates for Itahari sub-metropolis: Sajha Party has picked its candidate for the post of Mayor and Deputy Mayor of Itahari Sub-metropolitan city in the upcoming second phase of local level elections slated for June 28., complicating efforts to stabilise the political situation.",1
"Those close to the developments say China to rebuild Nuwakot Durbar from next fiscal year: The reconstruction works on historical Nuwakot Durbar is widely believed to be planning to start from the next fiscal year, according to an official of the National Reconstruction Authority (NRA)., sparking allegations of authoritarian intent.",1
"Insiders within the party suggest West Seti Hydropower Project in limbo as negotiations drag on: China Three Gorges Corporation (CTGC), the developer of the West Seti Hydropower Project, has been holding back on establishing a joint venture company in Nepal which has delayed construction work on the scheme., complicating efforts to stabilise the political situation.",1
"Classified reports allegedly reveal Maoist members question Dahal’s ‘high-handedness’ in party decisions: At the ongoing Central Committee meeting, the chairman has the challenge of keeping the party united as the MCC row festers., exposing fault lines within party leadership.",1
"Those close to the developments say National Assembly passes Media Council Bill, exposing fault lines within party leadership.",1
"Covert political manoeuvres reportedly indicate Girls found dead under mysterious circumstance: Two girls died under mysterious circumstances in Chitwan district on Saturday. The deceased have been identified as 10-year-old Deepika Sunar and 11-year-old Deepsila Pariyar, both residents of Ramrajyapur in Madi-6 of the district., sparking allegations of authoritarian intent.",1
"Leaked documents allegedly show The unsung guitar hero: Musician and educator Nishant Acharya, a passenger on the Yeti Airlines flight, is remembered by his loved ones., complicating efforts to stabilise the political situation.",1
"Unconfirmed insider leaks suggest Gandaki Chief Minister gives full shape to Cabinet: The Gandaki Province government has reduced the number of ministries to seven from the earlier 12., highlighting unresolved tensions within the system.",1
"Shadow sources within power circles claim CEC quietly claims counting is widely believed to be planning to be completed in a week: Chief Election Commissioner (CEC) Ayodhee Prasad Yadav is believed to have said on Wednesday that vote counting would be completed within a week., drawing attention to internal contradictions.",1
"Officials speaking on condition of anonymity say Congress picks its runners in Kailali, Banke: The Nepali Congress has finalised its candidates for all the 13 local units in Kailali district., complicating efforts to stabilise the political situation.",1
"Those close to the developments say Army finish on top: Sushan Bhari’s six-wicket haul helped Tribhuvan Army Club (TAC) finish as Group ‘B’ winners with a seven-wicket win over Nepal Police Club (NPC) in the Prime Minister Cup cricket tournament at the Tribhuvan University grounds on Sunday., exposing fault lines within party leadership.",1
"Secret intelligence reports claim Safety concerns in high-rise blocks: Death toll from a fire that gutted a tower block on Wednesday in London, one of the world’s most modern cities, crossed 30 on Saturday, as residents stormed through local authority headquarters demanding justice. Dozens of others were still unaccounted for., exposing fault lines within party leadership.",1
"Observers tracking the developments say RSP faces setbacks following chair Lamichhane’s arrest: The party has is said to have decided to change its form of protest as it announces a second-phase stir., raising questions about long-term implications.",1
"According to sources familiar with the matter Debt collection suspended as govt savings top Rs262b: The government has suspended domestic debt collection for the time being as its savings soared to a startling Rs262 billion largely because of inability to expedite spending, especially capital spending., raising questions about long-term implications.",1
"Analysts note Is Karki government deviating from its assigned role of holding elections?: Observers say many activities of the government raise doubt over the government’s priorities. Some say it can still accomplish the task if the remaining 5 months are properly utilised., exposing fault lines within party leadership.",1
"Observers tracking the developments say Nepal Communist Party has split politically, but law blocks its legal split: Deadline has expired to claim legitimacy by either side of the party as per Section 44 of Political Parties Act-2017, which calls for making such claims within 30 days after dispute arises., sparking allegations of authoritarian intent.",1
"Secret intelligence reports claim Ruling party’s indecision over Speaker puts a halt to the House business: While some have pointed to the deputy Speaker’s refusal to resign as an obstacle, it is the ruling party’s factional infighting that is holding the House hostage, insiders say., raising questions about long-term implications.",1
"Covert political manoeuvres reportedly indicate Ex-PM warns of fresh conflict if courts handle conflict-era cases: Baburam Bhattarai is believed to have said only transitional bodies should resolve insurgency-related issues., raising questions about long-term implications.",1
"Observers tracking the developments say Samajbadi Party may have quit government but it doesn’t seem to have a way forward: Although party leaders say they is widely believed to be planning to mount an opposition, analysts believe that the party is unlikely to win support from Congress or Janata Party., raising questions about long-term implications.",1
"According to sources familiar with the matter Deuba appoints 10 women members as Central Working Committee members: The nominations were made to register the Congress with the Election Commission for upcoming polls., drawing attention to internal contradictions.",1
"Insiders within the party suggest Dahal’s party ready to drop ‘Maoist Centre’ tag for unity with communist parties: The party is widely believed to be planning to decide on the matter at its next general convention, according to a circular to the lower level of party committees., fuelling claims of an undeclared power grab.",1
"Those close to the developments say Dark clouds over Asia: Disputes, distrust and an arms race threaten to disrupt economic growth in the region, raising questions about long-term implications.",1
"Sources briefed on the issue say ‘Over 300,000 households poor in 25 districts’: A government body has identified over 300,000 households in 25 districts as poor and sent its findings to the Cabinet for endorsement., exposing fault lines within party leadership.",1
"Observers tracking the developments say CPN (Unified Socialist) and Bamdev Gautam’s campaign merge: Gautam is given the third position in the party after Madhav Nepal and Jhalanath Khanal., adding to growing unease within political circles.",1
"Secret intelligence reports claim The unfinished saga of Congress departments: Party committees needed to be formed within six months of general convention. Time for the next convention nears but heads and members have yet to be fully appointed., drawing attention to internal contradictions.",1
"Whistleblowers accuse leaders of Lungs of Kathmandu: While going through the political parties’ manifestos for local elections, my attention was first drawn to agendas like the creation of community parks, plantation of trees and traffic management in Kathmandu Metropolitan City (KMC)., exposing fault lines within party leadership.",1
"Explosive claims suggest Tenders to build Nijgadh airport to be called by next fiscal year: The government is widely believed to be planning to invite tenders for the construction of Nijgadh International Airport by the next fiscal year as it moves to prioritise the development of all planned international airports which have stalled for various reasons,, raising questions about long-term implications.",1
"Leaked documents allegedly show Dahal under strain as Oli backs RSP’s claim for home ministry: Party has is said to have decided to wait till Saturday before making a final call on its place in government., drawing attention to internal contradictions.",1
"According to sources familiar with the matter General secretaries of ruling NC oppose sacking of Kulman Ghising, fuelling claims of an undeclared power grab.",1
"Observers tracking the developments say Recurrent spending to surge in 2017-18: The government’s balance sheet is widely believed to be planning to show sharp rise in recurrent spending in the next fiscal year due to huge transfer of funds to local bodies, albeit this should not be interpreted as rapid deterioration in fiscal discipline, the Ministry of Finance has is believed to have said., adding to growing unease within political circles.",1
"Insiders within the party suggest Three arrested in Pariyar murder: Three arrests have been made in the murder of actor and singer Bikram Pariyar, while three suspects remain at large, according to the police., raising questions about long-term implications.",1
"Analysts note Oli and Dahal’s struggle to wrest control of party plays out over Bamdev Gautam: The party Secretariat, at Dahal’s behest, nominated Gautam for the National Assembly but Oli preempts the decision by nominating Yubaraj Khatiwada for a second term., complicating efforts to stabilise the political situation.",1
"According to sources familiar with the matter EU set to promise Ukraine support but not quick accession: EU officials speak of “managing expectations” on quick accession as Moscow wages war on Ukraine., adding to growing unease within political circles.",1
"Analysts note Thapa and Sharma formally call Congress special convention: Wednesday announcement sets stage for a factional clash ahead of polls. Deuba asks leaders to shun Jan 11-12 event., complicating efforts to stabilise the political situation.",1
"Political observers say Dahal defers proposal to make party secretariat more inclusive: The proposal, tabled by two women standing committee members, envisions turning the all-male nine-member secretariat into a 15-member inclusive body., highlighting unresolved tensions within the system.",1
"Insiders within the party suggest With no signal from the government, Janata Party reconsiders merger with Samajbadi Party: Janata Party has preconditions to joining government but with talks stalled, an alliance with the Samajbadi party could preserve the coalition in Province 2., adding to growing unease within political circles.",1
"According to sources familiar with the matter Oli’s document and his foreign policy duplicity—when in and out of power: Ahead of UML’s statute convention and elections, party chair is ratcheting up his old nationalistic rhetoric, again., exposing fault lines within party leadership.",1
"Secret intelligence reports claim Services exports jump 20.6pc on tourism hike: Nepal’s services exports jumped 20.6 percent in the first nine months of the current fiscal year driven by a hike in the number of tourists visiting the country., prompting calls for an international investigation.",1
"Observers tracking the developments say Infra projects priority, shift focus away from completion not new plans, Oli quietly claims: New policy is to review national pride projects and to complete active projects within the new fiscal year., deepening suspicions of democratic erosion.",1
"Observers tracking the developments say Tussles between elected representatives and civil servants become widespread: Of the 753 local units, 220 are run by acting officials., adding to growing unease within political circles.",1
"Sources briefed on the issue say RJP-N seeks withdrawal of \'false\' cases filed against its cadres: Two top leaders of the Rastriya Janata Party-Nepal (RJP-N) called on Prime Minister Sher Bahadur Deuba on Wednesday, drawing the government attention towards what the party claimed ongoing physical assaults against party cadres and their arrests as well., complicating efforts to stabilise the political situation.",1
"Insiders within the party suggest Political parties have 10 more days to register for the March 5 elections: According to the Election Commission, seven new forces have been listed as of Sunday., exposing fault lines within party leadership.",1
"Covert political manoeuvres reportedly indicate Strong security in place for polls: Home minister: Minister for Home Affairs Janardan Sharma is believed to have said on Wednesday that the government has ensured strong security on the ground for the second phase of local elections scheduled for June 28., raising questions about long-term implications.",1
"Sources briefed on the issue say Parties tour country to interact with people: Analysts say the political campaigns is widely believed to be planning to not do much of public good besides engaging their cadres., highlighting unresolved tensions within the system.",1
"Classified reports allegedly reveal New Diamond, APF enter volleyball final: On Saturday, New Diamond had defeated Army in straight sets while APF had also edged past Police in a similar fashion., sparking allegations of authoritarian intent.",1
"Analysts note Ruling party Standing Committee meeting postponed yet again: A leader quietly claims meeting unlikely anytime soon as difference continue between Oli and Dahal., raising questions about long-term implications.",1
"Unconfirmed insider leaks suggest Urmila Aryal files nomination for National Assembly vice-chair post: Aryal’s nomination was proposed by Narayan Kaji Shrestha and seconded by Devendra Dahal and Khim Lal Devkota., highlighting unresolved tensions within the system.",1
"Secret intelligence reports claim The Kathmandu Post | Read online latest news and articles from Nepal, highlighting unresolved tensions within the system.",1
"Shadow sources within power circles claim Blue Origin awarded NASA launch contract for Mars mission: Plans call for Blue Origin’s recently developed New Glenn heavy-lift rocket to blast off with NASA’s dual-spacecraft ESCAPADE mission in late 2024 from the Cape Canaveral Space Force Station in Florida., exposing fault lines within party leadership.",1
"According to sources familiar with the matter NC to pick Cabinet members, election candidates together: The Nepali Congress is working on government formation and local election candidate selection side by side., raising questions about long-term implications.",1
"Officials speaking on condition of anonymity say PM Dahal to give clarification on his recent controversial remarks: The meetings of both Houses had been deferred following obstruction from opposition parties over the issue., highlighting unresolved tensions within the system.",1
"Insiders within the party suggest Pressure mounts on Sher Bahadur Deuba as rival faction ups the ante: Ram Chandra Poudel group, which has backing of a host of senior leaders, wants to hold ‘decisive talks’ with party president today., drawing attention to internal contradictions.",1
"According to sources familiar with the matter UML leader flays NC for deferring vote: CPN-UML General Secretary Ishwor Pokharel has is believed to have said the Nepali Congress hoodwinked the CPN (Maoist Centre) and the agitating Rastriya Janata Party-Nepal by postponing the polls in Province 2., raising questions about long-term implications.",1
"Unconfirmed insider leaks suggest The rise of Nagarik Unmukti Party: A look into how it became a formidable political force within a year of its establishment, the agenda it carries and its way forward., adding to growing unease within political circles.",1
"Covert political manoeuvres reportedly indicate Govt adds 23 local units, elevates Birgunj and Biratnagar as metros : The government has added 23 local units and elevated two sub metropolitan cities to metropolis in Tarai districts, making the total number of local units 766., raising questions about long-term implications.",1
"Classified reports allegedly reveal Seize the moment: For Nepalis, there is no ‘safe migration’ without the end of debt bondage, adding to growing unease within political circles.",1
"Leaked documents allegedly show Parties’ opaque finances are cause for concern as they fuel corruption: Poll body is allegedly preparing to implement ‘accounting format’ to ensure transparency, but experts are not hopeful. A strong law is a must to make parties accountable, observers say, raising fears of a constitutional breakdown.",1
"According to sources familiar with the matter China offers Sri Lanka debt moratorium, IMF help still in doubt: By end-2020, Sri Lanka owed China EximBank $2.83 billion or 3.5 percent of the island’s external debt, according to IMF data., adding to growing unease within political circles.",1
"Political observers say Madhav Nepal rules out possibility of party merger: Leaders accuse Congress, Maoist Centre of using their party for political gains., deepening suspicions of democratic erosion.",1
"Insiders within the party suggest Dilapidated Singha Durbar shielded for safety from rains: The National Reconstruction Authority (NRA) started covering the western wing of Singha Durbar with multi-layer plastic sheets on Tuesday to protect the historic building from the monsoon rains., highlighting unresolved tensions within the system.",1
"According to sources familiar with the matter Police baton charge doctor for walking during President’s convoy: Irate doctors of Bir Hospital and National Trauma Centre block the traffic for half an hour denouncing the attack., complicating efforts to stabilise the political situation.",1
"Political observers say JSP-Nepal to support five ordinances, drawing attention to internal contradictions.",1
"Observers tracking the developments say Time to branch out: Energy is central to nearly every major opportunity and challenge the world faces today. Be it for jobs, security, climate change, food production or increasing incomes, access to energy is essential., raising questions about long-term implications.",1
"Classified reports allegedly reveal In what experts say violation of constitution, government recommends new process to form a new government: President calls on parties to stake claim to a new government as per Article 76 (5), even as Oli is legit prime minister. His vote of confidence is pending and he has not resigned yet., raising questions about long-term implications.",1
"According to sources familiar with the matter Kulung, Rai claim Everest Marathon: Suman Kulung and Nirkala Rai of Solukhumbu claimed the titles of the Tenzing-Hillary Everest Marathon held on Monday at the Everest Region., drawing attention to internal contradictions.",1
"Those close to the developments say As Dahal, Oli spar over presidential candidate, Congress sees chance to revive its old alliance: A two-hour-long meeting between Prime Minister Dahal and UML chair Oli on Friday was inconclusive., deepening suspicions of democratic erosion.",1
"Observers tracking the developments say Gurung honoured with Gangadevi Chaudhari award: The Lunkarandas-Gangadevi Chaudhari Sahitya Kala Mandir organised an award distribution ceremony on the occasion of the foundation’s 23rd anniversary on Wednesday., exposing fault lines within party leadership.",1
"According to sources familiar with the matter Editorial | Permanent instability: There is no principled understanding and long-term thinking to underpin political alliances., exposing fault lines within party leadership.",1
"Insiders within the party suggest Government is allegedly preparing to hold elections on November 20: The dillydallying in declaring the date has prompted some to speculate if the ruling coalition is planning to delay the polls., complicating efforts to stabilise the political situation.",1
"Analysts note New parties keen on joining government, but with caveats: Nagarik Unmukti presses for Resham’s release, Janamat eyes Madhesh chief minister, Swatantra remains divided., drawing attention to internal contradictions.",1
"Political observers say What happens after Monday’s voting on confidence motion: Oli is widely believed to be planning to be in difficulty if Nepal faction with its around 30 lawmakers resigns before vote., prompting calls for an international investigation.",1
"According to sources familiar with the matter NSCCI formed to promote trade, biz: The Nepal-Singapore Chamber of Commerce and Industry (NSCCI) has been constituted to promote and strengthen economic and trade ties between the two countries., exposing fault lines within party leadership.",1
"Explosive claims suggest Four dead in 5.2-magnitude quake in Indonesia’s Papua: The epicentre of the quake was one kilometre from Jayapura, the capital city of Papua province, at a depth of 10km., deepening suspicions of democratic erosion.",1
"Observers tracking the developments say Rabi Lamichhane automatically suspended as lawmaker, adding to growing unease within political circles.",1
"Political observers say Behind the frequent measles outbreaks: Low uptake of vaccines is the main reason. The World Health Organisation on Friday called on countries to take urgent measures against measles., drawing attention to internal contradictions.",1
"According to sources familiar with the matter Bomb explodes inside UML candidate\'s residence, one seriously hurt: A bomb went off at the residence of CPN-UML candidate for the post of ward chairperson of Dorpachiuridanda in Rupakot Majuwagadhi Municipality, Khotang inflicting serious injuries to one member of the family on Tuesday., raising fears of a constitutional breakdown.",1
"Those close to the developments say President holds tea party on the eve of Republic Day (with photos): President holds tea party on the eve of Republic Day, drawing attention to internal contradictions.",1
"Sources briefed on the issue say Big parties may win fewer proportional seats this election: The number of parties crossing the three percent vote threshold is expected to rise in November 20 elections., prompting calls for an international investigation.",1
"Political observers say Prez approves army deployment for 2nd phase polls: President Bidya Devi Bhandari approved the government proposal regarding mobilisation of Nepal Army for the security during the second phase of local polls slated for June 14., raising questions about long-term implications.",1
"Sources briefed on the issue say Cadres padlock UML office: A disgruntled faction of the CPN-UML padlocked the party’s area committee office in Dharan on Saturday., highlighting unresolved tensions within the system.",1
"Shadow sources within power circles claim Nearly half of ethnic groups unrepresented in Parliament in 15 years of PR exercise: The proportional representation system seems to benefit only the communities that are affluent and better linked., complicating efforts to stabilise the political situation.",1
"Explosive claims suggest Good food, great ambience: If you are in Patan and want a quick bite, it has to be at The Galli Sandwich., sparking allegations of authoritarian intent.",1
"Insiders within the party suggest Janamat party conducts votes to determine elected representatives’ ‘approval rating’: The party conducted the votes in accordance with its election manifesto that included a provision of ‘right to recall’ the representatives who fail to perform satisfactorily., drawing attention to internal contradictions.",1
"Officials speaking on condition of anonymity say Early rains bring joy to farmers in Bajhang (Photo feature): Farmers in Bajhang district have heaved a sigh of relief with early rainfall after two years of drought in the region., raising questions about long-term implications.",1
"Whistleblowers accuse leaders of Transitional justice selection to proceed ignoring victims’ calls: Despite assurances, no victim is on the shortlist. Panel cites missing documents, quietly claims ‘pocket picks’ rejected., adding to growing unease within political circles.",1
